koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_steff_err1,koi_model_snr
1,0,0,151,6.3
1,0,0,231,5.3
0,0,0,156,7.6
1,0,0,194,13.2
0,0,0,124,9.5
1,0,0,201,10.6
0,1,1,184,57.0
0,0,1,155,9.2
0,1,0,169,2858.1
0,0,0,169,9.7
0,0,1,158,7.0
0,0,0,179,9.2
0,1,0,186,124.1
0,0,0,194,9.3
0,0,0,231,9.0
0,0,0,172,7.4
0,1,1,173,142.7
1,0,0,50,59.9
1,0,0,160,5.6
1,0,0,178,20.6
1,0,0,155,10.2
0,0,0,154,12.0
0,1,1,139,70.9
0,0,0,65,6.9
0,0,0,158,5.2
1,0,1,193,26.2
1,0,0,162,11.0
0,0,0,77,12.5
1,0,0,175,36.8
1,0,0,163,9.7
1,0,0,122,6.8
1,0,0,117,6.5
1,0,0,133,38.6
0,1,0,191,3452.5
0,0,0,164,9.0
1,0,0,175,4.8
1,0,0,153,17.5
0,0,0,122,18.3
0,1,0,225,682.9
0,0,0,156,8.8
1,0,0,154,8.5
1,0,0,211,7.5
1,0,0,164,15.1
0,0,0,159,7.4
0,1,0,210,31.8
1,0,0,150,6.1
1,0,0,193,5.8
1,0,0,76,10.9
0,1,0,181,6944.9
0,0,0,163,6.0
0,0,0,193,10.9
0,0,0,159,12.4
0,1,0,194,38.3
0,0,0,172,10.2
0,0,0,165,13.3
0,1,1,160,327.4
1,0,0,183,5.7
0,0,0,109,17.5
0,0,0,207,15.0
1,0,0,186,5.7
0,0,0,185,7.2
1,0,0,184,5.8
1,0,0,90,8.8
1,0,0,146,11.0
0,0,0,187,8.1
1,0,0,138,5.8
0,0,0,214,7.1
0,1,0,137,1583.7
0,0,0,72,16.7
0,0,0,140,11.6
0,0,0,167,6.5
0,0,0,70,15.4
1,0,0,77,9.0
1,0,0,175,8.4
1,0,0,166,5.8
1,0,0,151,8.6
0,1,0,55,195.7
1,0,0,150,10.7
0,0,0,182,8.7
1,0,0,157,7.9
0,0,0,149,6.3
1,0,0,98,6.4
0,0,1,171,15.4
0,0,0,82,12.7
1,0,0,402,10.7
0,0,0,153,5.4
0,0,0,72,8.5
0,0,1,198,23.1
0,0,0,174,38.0
0,0,0,168,6.4
0,0,1,166,16.5
0,0,0,197,11.0
1,0,0,161,10.9
1,0,0,155,5.8
1,0,0,169,6.9
0,1,0,83,395.7
0,0,0,79,10.6
0,1,1,80,50.2
0,0,0,158,7.4
0,0,0,166,6.7
1,0,0,116,7.9
1,0,0,148,7.5
0,0,0,154,6.1
0,1,0,197,959.6
1,0,1,196,8.1
1,0,0,159,11.5
0,1,0,226,3867.7
0,0,0,193,6.0
0,1,0,146,5902.4
0,0,0,176,7.7
0,0,0,79,13.0
0,1,1,156,21.0
0,0,0,183,11.8
1,0,1,118,26.2
0,1,0,175,451.7
0,0,0,154,12.1
1,0,0,170,10.3
1,0,0,167,18.3
0,0,0,196,35.3
0,0,0,67,8.3
0,0,0,154,6.2
1,0,0,164,5.7
0,0,0,163,6.5
0,0,0,201,7.2
1,0,0,154,6.1
0,0,0,190,19.6
0,0,0,159,4.9
0,0,0,84,723.3
0,1,1,143,61.4
0,0,0,174,6.9
0,0,0,132,6.9
0,0,0,197,18.6
0,0,0,81,8.9
0,0,0,92,18.0
0,0,0,158,18.1
0,0,0,236,6.6
0,1,0,186,2345.1
0,0,0,140,7.8
1,0,0,159,139.4
1,0,0,157,13.1
1,0,0,169,11.9
1,0,1,206,7.6
0,0,0,140,9.8
1,0,0,162,662.9
0,0,0,174,10.4
1,0,0,173,10.2
1,0,0,158,5.7
0,0,0,156,11.6
1,0,0,172,5.8
0,1,0,156,22.0
1,0,0,150,5.3
0,0,0,149,7.5
1,0,0,174,5.5
1,0,0,129,8.8
0,0,0,75,10.6
1,0,0,214,7.0
0,0,1,196,9.7
1,0,0,166,9.0
0,0,1,173,12.0
0,0,0,217,10.6
1,0,0,141,18.4
1,0,0,140,6.5
1,0,0,166,6.3
0,1,0,164,1406.9
0,0,0,175,9.1
1,0,0,152,12.1
1,0,0,109,5.6
1,0,0,174,37.0
0,1,0,158,1002.8
1,0,0,154,6.1
0,0,0,136,8.1
1,0,0,169,5.7
1,0,0,70,12.1
0,0,0,113,9.6
1,0,0,181,6.5
1,0,0,180,6.9
0,0,0,183,9.6
0,1,1,179,15.4
0,1,1,180,15.9
1,0,1,76,7.6
0,0,0,147,9.4
0,1,0,199,226.6
1,0,1,177,21.5
1,0,0,165,6.0
0,0,0,161,10.5
0,0,0,205,11.6
0,0,0,191,7.2
0,0,0,146,8.9
0,0,0,188,19.7
0,0,0,149,6.7
1,0,0,166,8.6
1,0,0,155,5.4
0,0,0,154,7.5
0,0,0,166,7.9
0,1,0,159,4791.0
0,0,0,146,8.7
0,0,0,177,8.7
0,0,0,189,15.4
1,0,0,161,12.5
1,0,0,176,7.2
0,0,0,170,8.8
0,1,0,160,54.5
1,0,0,155,12.1
1,0,0,148,9.1
1,0,0,173,18.0
1,0,0,158,643.3
0,1,0,238,3934.3
0,1,0,190,1572.0
1,0,0,127,7.8
0,1,1,120,13.3
1,0,0,323,6.3
1,0,0,173,13.5
0,1,1,199,791.0
0,1,0,171,7846.3
0,1,0,159,643.6
0,0,0,174,7.3
0,0,0,84,11.6
0,0,0,96,11.0
1,0,0,229,11.2
0,0,0,162,7.1
0,0,0,106,7.9
0,0,0,120,13.7
0,1,1,112,150.5
0,0,0,153,8.1
0,1,0,87,2502.9
0,0,0,194,5.9
1,0,0,178,7.0
1,0,0,80,11.4
1,0,0,71,10.0
0,0,0,170,34.8
0,0,0,157,8.2
0,0,0,150,7.6
0,0,1,154,9.8
0,0,0,103,9.7
0,1,0,165,3168.8
0,1,1,51,166.8
1,0,0,161,10.1
1,0,0,159,6.7
0,1,0,185,15.1
0,0,0,107,14.4
0,0,0,171,15.8
1,0,0,184,5.5
0,0,1,109,21.0
1,0,0,183,10.6
1,0,0,161,5.7
0,1,0,186,1040.1
0,1,0,198,911.3
1,0,0,191,14.0
1,0,0,228,15.6
0,1,1,173,25.3
0,0,0,171,8.3
0,0,0,79,10.0
0,0,0,150,9.5
1,0,0,131,9.8
0,0,0,194,228.4
1,0,1,205,9.5
1,0,0,165,11.7
1,0,0,160,4.7
0,0,0,149,8.9
1,0,0,178,6.4
0,0,0,180,11.0
0,0,0,175,5.2
0,0,0,115,6.8
1,0,0,152,19.1
0,0,0,153,7.6
0,0,0,127,10.5
0,0,0,102,10.8
1,0,0,120,12.5
0,0,0,161,8.0
1,0,0,151,6.8
1,0,0,88,8.5
1,0,0,149,6.4
0,0,1,158,9.2
0,0,0,68,10.9
1,0,0,182,4.6
1,0,0,159,5.7
0,1,0,169,7.8
0,0,0,102,8.8
1,0,0,131,7.6
1,0,0,212,17.7
0,0,0,156,17.2
1,0,0,185,5.4
0,1,0,156,83.5
1,0,0,177,13.8
1,0,0,164,6.0
0,0,1,71,11.1
1,0,0,146,14.5
0,0,0,156,10.0
0,0,0,155,5.6
0,0,0,167,12.1
1,0,0,149,302.6
0,0,1,185,18.2
0,0,0,172,10.0
1,0,0,165,5.7
0,0,0,176,6.7
1,0,0,152,6.1
0,0,1,180,17.4
0,0,0,156,9.4
0,0,0,169,5.9
1,0,0,195,15.7
0,0,0,156,13.1
1,0,0,198,6.1
1,0,0,132,9.1
0,0,0,162,7.1
0,0,0,148,9.2
0,0,0,140,42.3
1,0,0,79,7.1
0,0,0,155,15.2
0,0,0,168,7.1
0,0,0,153,5.8
0,0,1,174,13.8
0,0,0,183,6.6
1,0,0,79,11.0
0,0,0,79,8.7
0,1,0,166,3582.5
1,0,0,179,19.4
0,1,1,58,150.6
0,0,0,154,7.3
0,0,0,170,7.3
0,0,0,169,11.7
0,0,0,169,15.2
0,0,0,146,7.0
1,0,0,146,5.4
0,0,1,181,10.1
1,0,0,210,4.7
0,0,0,156,6.4
0,1,0,141,900.3
1,0,1,163,13.4
0,1,1,144,48.5
0,0,0,163,9.2
0,0,0,160,8.6
1,0,0,197,6.2
0,0,0,192,8.3
0,0,1,77,15.4
1,0,0,80,10.4
1,0,0,163,7.4
0,0,0,154,7.1
1,0,0,116,8.5
0,0,0,206,7.8
1,0,1,185,7.0
0,0,0,130,7.2
1,0,0,149,12.0
1,0,0,164,8.9
0,0,0,166,6.9
1,0,0,217,6.4
0,0,0,84,16.6
0,0,0,82,13.1
0,0,1,175,9.9
0,0,0,167,9.2
0,1,0,113,900.9
1,0,0,209,7.0
1,0,1,158,870.3
1,0,0,188,3.6
1,0,0,72,3.4
0,1,0,158,626.9
1,0,0,172,5.6
0,0,1,184,24.6
1,0,0,88,12.3
0,0,0,177,11.4
1,0,0,135,5.7
1,0,0,68,9.5
0,0,0,76,19.7
0,0,0,159,13.4
1,0,0,166,5.4
0,0,0,194,6.2
1,0,0,222,5.3
1,0,0,56,7.7
1,0,0,173,16.5
0,0,0,167,7.4
1,0,0,191,10.1
0,0,0,71,23.8
0,0,0,164,6.2
1,0,0,167,8.9
1,0,0,161,5.6
1,0,0,145,15.1
0,1,0,244,198.8
0,0,0,166,12.4
1,0,0,196,12.8
0,0,0,190,14.2
1,0,0,231,5.3
1,0,0,69,76.9
0,0,0,83,9.0
0,0,0,180,9.1
0,0,0,163,5.9
0,0,0,77,10.9
1,0,0,69,9.2
0,0,1,74,9.3
0,0,1,160,14.5
0,0,0,171,7.7
0,0,0,166,6.7
0,1,0,157,470.0
0,1,0,169,5696.2
0,0,0,87,14.6
0,1,0,189,1103.1
0,1,0,156,2841.5
0,0,0,79,11.1
1,0,0,195,4.0
0,1,0,188,4247.8
1,0,0,160,16.0
1,0,0,174,9.7
0,1,0,49,685.3
0,1,0,175,4311.3
0,0,0,78,9.6
0,0,0,186,11.8
0,0,0,81,12.2
1,0,1,166,17.6
1,0,0,168,4.2
0,0,0,83,9.1
0,1,0,199,902.8
0,1,0,51,218.9
0,0,0,152,21.1
0,1,1,97,9.4
0,1,1,100,26.8
0,1,0,38,36.9
0,1,1,169,314.0
1,0,0,195,3.7
0,1,1,50,490.6
0,1,0,166,1761.4
0,1,0,79,28.7
0,1,0,162,2905.9
0,0,0,74,15.5
0,0,0,169,8.6
0,0,0,96,5.7
0,0,0,169,8.0
0,1,1,186,631.1
1,0,0,92,5.8
1,0,0,137,12.0
0,0,0,111,19.2
0,0,0,111,19.5
1,0,0,82,8.7
1,0,1,159,15.5
0,0,0,105,10.5
1,0,0,225,4.1
0,0,0,189,7.3
1,0,0,153,4.6
0,1,0,163,201.6
0,1,0,167,1177.8
0,1,1,190,301.4
0,0,0,110,9.8
0,1,0,219,1115.3
0,1,1,157,91.5
0,0,0,140,7.9
1,0,0,87,48.8
0,0,0,87,10.6
0,0,0,172,21.1
1,0,0,239,6.6
0,1,0,169,65.6
0,1,0,190,440.1
1,0,0,170,9.2
1,0,0,99,23.7
1,0,0,229,5.5
0,0,0,74,8.8
0,0,0,156,9.8
0,0,0,124,11.9
0,1,0,208,140.6
0,0,0,151,9.8
0,0,0,74,10.4
1,0,1,160,13.3
1,0,1,186,15.2
1,0,1,184,30.0
1,0,1,146,28.2
1,0,1,206,35.4
1,0,1,200,21.4
0,0,0,159,5.5
0,0,0,79,12.2
1,0,0,158,8.3
0,1,1,170,13.6
0,1,1,506,120.5
0,1,0,217,637.1
0,1,0,158,3602.0
0,1,1,184,152.1
0,0,1,79,28.5
0,0,0,184,9.9
0,0,0,179,14.0
0,0,0,132,8.8
1,0,1,173,20.5
1,0,1,155,21.1
1,0,1,177,36.9
1,0,1,190,15.5
0,1,0,325,555.6
0,0,0,140,11.7
0,1,0,180,68.9
0,1,1,153,24.8
0,0,0,184,8.4
0,1,0,187,2443.8
0,1,0,159,581.0
1,0,0,160,45.7
1,0,0,201,6.2
1,0,0,152,6.9
0,0,0,145,7.1
0,0,0,155,12.1
1,0,0,50,5.5
1,0,0,171,9.2
1,0,0,176,9.4
0,1,0,157,570.6
0,1,0,177,1872.6
0,1,0,147,2153.0
0,1,0,151,536.8
0,0,0,164,7.9
0,1,0,82,5557.4
0,1,0,159,190.1
0,1,0,168,2657.6
1,0,0,205,121.8
0,0,1,114,14.2
0,0,0,134,17.8
1,0,0,134,8.7
0,1,0,180,4881.9
0,0,0,228,19.8
0,1,0,159,29.3
0,0,0,170,13.8
0,1,1,177,173.2
0,1,0,177,437.8
0,1,0,164,124.3
0,1,0,155,529.4
1,0,0,197,802.9
0,0,1,182,14.1
0,1,0,172,1571.8
1,0,1,155,123.7
0,0,0,139,20.7
0,1,0,127,20.1
1,0,0,127,7.5
0,0,0,177,84.5
0,0,0,177,23.8
1,0,1,211,7.8
0,1,0,169,5143.6
1,0,0,228,5.0
0,1,0,163,394.0
0,0,0,167,9.5
1,0,0,147,140.9
0,0,0,148,13.0
0,1,0,150,1561.2
0,1,0,160,275.6
0,1,0,194,316.9
0,1,1,152,170.8
0,1,0,164,3921.8
0,1,0,203,33.4
0,0,0,177,13.4
0,1,0,170,5.6
0,1,0,145,8577.4
0,1,0,165,290.7
0,0,1,185,10.6
0,0,0,154,19.7
0,1,0,169,560.2
0,1,0,168,204.7
0,1,0,181,354.4
0,1,0,127,380.5
1,0,0,131,7.7
0,0,0,112,15.8
0,0,0,178,13.1
1,0,0,174,11.2
0,0,0,135,10.6
1,0,0,172,10.5
0,1,0,157,3373.3
1,0,1,184,12.9
0,1,0,161,1520.0
0,1,0,161,386.0
0,1,1,212,11.4
0,1,0,229,508.0
0,0,0,224,3.8
1,0,0,205,7.0
0,0,1,139,37.6
0,1,0,169,3665.4
1,0,1,138,9.3
0,0,1,169,11.4
1,0,0,187,11.7
0,0,0,151,6.9
1,0,1,183,239.5
0,1,0,226,326.1
0,1,1,152,364.0
0,1,0,129,1767.3
0,0,0,181,20.6
0,0,0,181,17.9
0,0,1,145,9.8
0,1,0,212,8022.8
0,1,0,169,933.5
0,0,0,124,13.4
1,0,0,165,41.7
0,0,0,172,4.8
0,1,0,192,343.5
0,1,0,163,111.3
0,1,0,177,310.0
0,0,0,175,9.4
0,1,0,80,16.4
0,1,0,233,899.3
0,1,0,177,1550.9
0,1,0,160,393.9
1,0,0,185,4.1
0,0,0,185,7.8
0,1,0,186,584.8
1,0,0,160,7.2
0,1,0,166,1797.6
0,1,1,120,166.0
0,1,1,159,415.0
0,1,0,203,427.6
0,1,0,165,154.7
1,0,0,152,6.9
1,0,0,143,12.5
0,1,0,152,34.2
0,0,0,152,13.4
0,0,0,77,11.0
1,0,0,152,6.0
0,1,0,181,238.9
0,1,0,235,86.5
0,0,0,190,8.9
1,0,0,75,7.8
0,1,1,166,10.4
1,0,0,156,4.7
0,0,0,88,11.0
0,1,0,70,2126.1
1,0,0,169,9.5
0,1,0,246,471.0
0,1,0,176,1117.0
0,1,0,155,249.4
0,1,0,190,2200.0
1,0,0,189,16.6
0,0,0,78,9.4
0,1,1,95,122.3
0,0,0,203,15.3
0,1,0,149,350.4
0,0,0,78,25.9
1,0,0,172,4.5
0,0,0,76,29.5
0,0,0,74,10.7
0,1,1,180,70.1
0,1,1,154,92.8
0,1,0,166,35.9
0,0,0,78,11.4
1,0,0,153,8.5
1,0,0,153,7.8
0,0,1,184,21.0
0,0,0,197,5.2
0,0,0,182,21.3
0,0,0,122,21.1
0,0,0,184,17.6
0,0,0,158,12.2
1,0,0,126,7.3
1,0,0,163,5.7
0,0,0,70,22.7
0,1,0,38,163.9
1,0,1,145,92.1
0,1,0,160,1041.8
0,1,0,170,515.5
0,1,0,159,2019.7
1,0,0,151,9.0
0,1,0,230,15.8
0,0,0,110,6.4
0,0,0,168,11.1
0,0,0,113,15.2
0,0,0,195,5.6
0,0,0,158,9.1
0,0,0,183,12.1
0,0,0,73,12.3
0,0,0,162,10.8
0,0,0,133,13.0
0,1,0,162,56.6
0,1,0,146,9.4
0,1,0,163,86.7
0,0,0,204,8.1
0,1,0,201,4146.7
0,1,0,152,338.2
0,0,1,87,12.3
1,0,0,286,32.9
1,0,0,169,56.3
0,0,1,152,9.3
0,0,1,301,14.8
0,0,1,78,12.3
0,1,1,201,32.2
0,0,0,78,11.2
0,0,0,107,24.4
0,0,0,166,9.1
0,0,1,75,12.9
1,0,0,263,576.6
0,0,0,78,9.9
1,0,0,154,6.6
0,1,0,193,779.2
0,1,0,169,674.9
0,0,0,72,11.8
0,0,0,75,10.3
0,0,0,154,11.6
0,1,0,160,3691.9
0,1,1,79,130.5
0,1,1,79,104.1
1,0,0,154,5.8
0,1,0,160,1829.3
0,1,0,163,11.7
0,1,0,166,231.8
0,1,0,162,1886.6
0,0,0,194,9.7
1,0,0,188,30.4
1,0,1,175,17.8
0,0,0,164,6.4
0,1,0,167,700.5
0,1,0,143,1228.9
1,0,0,169,2541.2
0,1,0,173,112.8
0,0,0,130,8.9
0,0,0,221,5.4
0,1,0,154,2389.2
0,0,1,154,8.9
0,0,0,170,9.9
1,0,0,150,8.1
0,0,0,142,9.9
0,0,0,79,8.4
0,1,0,179,2541.7
0,1,0,169,2648.4
0,1,0,141,1053.1
0,0,0,84,9.3
0,1,0,176,504.1
0,1,0,158,2957.7
0,1,0,251,1487.2
0,0,0,169,11.3
1,0,0,125,808.3
0,0,0,162,12.5
0,1,0,78,351.1
0,1,0,163,502.0
0,1,0,139,1049.3
0,1,0,193,602.3
0,1,0,161,2025.7
0,0,1,153,8.3
0,1,0,163,443.6
0,1,0,161,445.3
0,0,0,173,7.8
1,0,1,160,40.2
0,0,1,165,8.8
0,0,0,159,8.6
0,0,0,181,15.9
0,0,0,174,8.6
0,0,0,181,10.5
1,0,0,188,915.3
0,0,0,142,8.3
1,0,0,157,16.0
1,0,0,158,14.1
1,0,0,191,27.2
1,0,0,200,12.5
0,1,0,197,339.5
0,1,0,149,3164.4
0,1,0,168,1111.9
0,1,0,190,4456.6
0,0,0,85,8.2
1,0,0,190,15.8
1,0,0,109,10.9
0,1,0,191,713.8
0,0,0,163,7.1
1,0,0,173,9.8
1,0,1,37,19.2
1,0,0,146,976.0
0,1,0,151,268.7
1,0,0,166,36.1
0,1,0,164,6979.7
0,1,0,169,2415.6
0,0,1,84,23.5
0,1,1,159,16.8
0,1,1,173,79.8
0,1,0,158,3813.5
0,1,0,244,1071.6
0,0,1,163,9.8
0,0,0,189,16.1
1,0,0,83,27.0
0,1,0,169,6707.7
0,1,0,165,2768.6
0,1,0,193,304.0
0,0,0,151,8.8
0,1,0,164,1575.9
0,0,0,71,8.8
0,1,0,201,175.7
1,0,0,119,14.3
0,0,0,164,8.5
1,1,0,139,34.3
0,0,0,184,6.7
0,1,0,144,151.8
0,1,0,91,2390.4
0,0,0,193,8.9
0,1,0,112,997.7
1,0,0,302,16.0
1,0,0,177,79.5
0,0,0,52,31.1
0,1,1,164,11.1
0,1,0,189,174.5
0,1,0,75,1666.6
0,0,1,175,8.5
0,0,0,174,10.1
0,1,0,50,222.8
0,1,0,164,3602.0
0,0,0,171,7.0
0,0,0,194,7.5
1,0,0,169,153.3
0,1,0,165,5606.7
0,1,0,193,5446.9
0,1,0,214,1365.1
0,0,0,182,7.1
0,0,0,181,8.8
0,1,1,158,284.4
0,1,0,166,5867.8
0,1,0,199,2046.8
0,1,0,151,43.3
0,1,0,162,740.2
0,0,0,146,9.8
0,1,0,180,284.7
0,1,0,186,4414.3
0,1,0,140,1070.6
0,1,0,159,476.7
0,0,0,149,8.5
1,0,0,79,20.0
1,0,0,176,6.6
0,0,1,153,6.6
0,0,1,80,12.0
0,0,0,154,9.6
0,0,0,154,9.3
1,0,0,230,74.6
0,1,0,164,100.1
1,0,0,203,118.1
0,1,0,193,1691.5
0,1,0,179,299.2
0,0,0,157,8.1
1,0,0,235,50.1
0,0,0,187,8.6
0,1,0,176,7.4
0,1,0,190,1504.9
0,0,0,148,9.8
0,0,0,219,15.1
1,0,0,239,2882.0
1,0,0,309,256.3
0,1,0,192,5260.3
0,1,0,164,4263.6
1,0,0,165,27.8
0,0,1,162,23.8
0,1,0,172,2046.2
1,0,0,261,11.1
0,1,0,125,457.8
0,1,0,194,3033.4
0,1,0,44,1159.9
0,1,0,170,3044.1
0,1,0,171,2884.0
1,0,0,70,12.7
0,1,0,75,8326.3
1,0,0,175,8616.1
0,0,0,146,8.2
1,0,0,156,644.7
0,0,0,185,10.1
0,1,0,156,4407.8
0,0,1,164,8.9
0,0,1,125,27.1
0,1,0,154,658.2
0,1,0,176,1542.6
0,0,0,126,476.0
0,1,0,159,164.2
1,0,0,166,17.6
0,0,0,156,10.5
0,0,0,191,9.9
0,1,0,75,2651.1
1,0,0,78,2082.6
0,0,0,179,10.3
0,1,0,186,671.3
1,0,0,272,31.4
0,1,0,178,2951.2
0,1,0,182,3442.2
0,0,0,74,59.5
0,1,0,162,2671.7
1,0,0,229,15.3
0,1,0,158,1537.8
1,0,1,158,71.7
0,0,0,168,6.0
1,0,0,169,20.2
1,0,0,76,22.4
0,1,0,189,604.3
0,0,0,169,9.4
0,0,1,160,145.3
1,0,0,167,7.7
0,1,0,167,374.8
0,0,0,161,220.3
0,0,0,174,10.1
0,1,0,188,1048.1
0,1,0,163,759.7
0,0,1,159,8.5
0,1,0,136,907.2
1,0,0,148,671.9
0,1,0,63,1662.0
0,1,0,159,2393.2
0,1,0,298,537.4
0,1,0,157,1095.9
0,1,0,162,3799.5
0,0,0,159,9.4
0,1,0,181,1149.3
0,0,0,50,7.4
0,0,0,146,10.5
0,0,0,133,53.9
1,0,0,174,2540.6
0,1,0,155,785.0
0,1,0,158,1620.8
0,0,1,155,14.8
0,0,1,185,11.4
0,0,0,171,7.9
0,1,1,172,2.8
0,1,0,186,105.8
0,0,0,173,14.2
1,0,0,77,99.5
1,0,0,235,12.5
0,0,0,156,13.7
1,0,0,167,3.1
0,1,0,151,419.6
0,1,0,158,641.4
0,1,0,162,181.9
0,1,1,190,12.2
0,0,0,144,7.9
0,1,0,166,616.9
0,1,0,197,881.5
0,1,0,83,379.7
0,0,0,162,10.1
0,1,0,183,1071.9
0,1,0,188,3076.6
0,1,0,217,1554.1
0,0,0,194,43.3
0,1,0,157,928.2
0,1,0,168,541.2
0,0,0,160,8.1
0,0,0,184,10.9
0,0,0,167,5.6
0,0,0,148,10.9
0,1,0,156,1809.8
0,1,0,184,1435.1
0,0,0,182,8.3
0,0,0,102,100.1
0,1,0,88,706.1
1,0,0,182,7.6
0,1,0,165,833.4
1,0,1,158,26.6
0,0,1,151,15.1
0,0,1,175,19.4
0,1,0,145,1974.6
0,1,0,164,4421.6
0,1,0,159,880.3
1,0,0,192,10.3
0,1,0,171,267.3
1,0,0,224,15.4
1,0,0,66,852.2
0,0,0,193,11.1
0,1,1,88,24.0
0,1,0,186,2184.7
0,1,0,296,864.9
0,1,1,182,21.9
1,0,1,152,13.5
1,0,1,156,22.1
0,0,0,175,19.2
0,0,0,185,11.8
0,1,0,180,351.1
0,1,0,168,1151.6
0,0,0,171,8.4
0,1,0,186,5461.0
0,0,0,67,9.4
0,0,1,177,12.3
0,0,1,148,10.0
0,0,0,179,7.8
0,0,0,109,24.5
0,1,0,148,1819.1
0,0,0,182,8.5
1,0,0,158,2041.6
0,1,0,162,554.4
1,0,1,43,9.2
0,1,0,158,3170.1
1,0,0,152,72.3
0,0,0,193,8.9
0,1,0,171,2842.2
0,1,0,140,137.3
0,0,1,143,17.4
0,1,0,155,72.6
0,1,0,146,292.0
0,1,0,74,1227.3
1,0,0,150,1907.8
0,1,0,157,578.2
0,1,0,151,1236.1
0,0,0,165,8.7
1,0,0,142,91.3
0,1,0,156,8.6
0,1,0,53,416.1
0,1,0,144,180.9
0,1,0,152,1331.5
0,1,0,226,1.6
0,1,0,216,943.7
0,1,0,182,1508.7
1,0,0,186,545.0
1,0,1,196,10.4
0,0,0,150,11.2
0,0,1,185,11.8
0,1,0,174,2132.0
0,1,0,196,2173.1
0,1,0,223,23.9
0,1,0,169,3769.0
0,1,0,157,9054.7
0,1,0,163,1812.6
0,1,1,169,59.5
0,1,0,167,469.2
0,1,0,52,1975.1
1,0,0,177,23.6
0,1,0,183,1397.7
0,1,0,162,268.1
0,0,1,162,13.8
0,0,0,153,9.2
0,0,0,147,10.0
0,1,0,170,174.0
0,1,0,146,2717.0
0,1,0,152,1779.1
0,0,1,182,12.7
1,0,0,219,6.9
0,1,0,230,1315.5
0,1,0,60,773.4
1,0,1,170,8.0
0,1,0,181,2047.9
0,0,1,63,27.9
0,1,0,74,814.1
0,1,0,149,1026.0
0,0,0,74,12.4
1,0,0,158,4355.5
0,1,0,179,2526.2
0,1,0,187,864.5
0,1,0,200,792.9
0,1,1,192,251.4
0,1,0,184,1378.9
1,0,0,224,8.9
0,1,0,226,4761.5
0,1,0,145,2271.0
0,1,0,267,1587.7
0,1,0,144,1012.9
0,0,0,161,11.1
0,0,0,154,9.8
0,1,1,176,10.7
0,0,0,181,10.5
0,0,1,160,13.5
0,1,0,162,1216.8
1,0,0,176,21.7
1,0,1,189,23.3
1,0,0,182,14.1
1,0,0,169,26.4
0,1,0,175,2822.1
0,1,0,159,3487.8
0,0,0,183,10.2
1,0,0,197,42.0
0,0,0,175,10.3
1,0,1,169,21.1
0,1,0,168,3979.1
1,0,1,136,23.6
0,1,0,208,1255.2
1,0,1,166,7.9
0,1,0,184,3290.5
1,0,1,169,7.8
0,0,0,167,11.3
0,1,0,181,2674.6
0,0,0,174,7.3
0,1,0,256,1488.6
1,0,0,160,38.1
0,0,0,77,10.0
0,1,0,201,827.0
0,0,0,169,6.3
0,0,0,189,5.9
0,1,0,156,1524.1
0,0,1,173,10.7
0,1,0,79,5640.0
0,1,1,162,11.2
0,0,1,166,9.8
1,0,0,179,102.3
1,0,0,158,1703.0
0,1,0,179,963.5
0,1,0,77,2165.3
0,1,0,77,22.3
0,1,0,190,2096.8
0,1,0,157,324.4
0,1,0,170,987.8
1,0,0,65,306.7
0,1,0,210,772.7
0,1,0,169,687.5
0,0,1,185,14.5
0,1,0,194,15.1
1,0,1,182,8.1
0,0,0,183,14.2
1,0,0,148,5.7
0,1,1,189,18.3
0,0,0,190,12.3
0,1,1,193,717.5
0,1,0,171,7795.3
0,1,0,199,1305.8
0,1,0,154,1066.7
0,1,0,149,622.8
0,1,1,163,27.3
1,0,0,163,29.9
0,1,0,156,1884.3
0,1,0,194,2851.3
0,1,1,66,10.0
0,1,1,167,25.9
0,1,0,167,1676.8
0,1,0,217,7232.1
0,1,0,199,443.9
0,0,0,175,9.5
0,0,0,180,11.1
1,0,0,462,63.3
0,1,0,236,6016.2
0,1,0,0,44.7
0,1,0,85,541.9
0,0,0,72,10.0
1,0,0,160,9.6
0,1,0,159,1288.0
0,0,1,153,8.9
0,0,1,166,11.6
1,0,0,165,224.9
0,0,0,147,8.2
0,0,0,125,11.8
0,1,0,180,58.1
0,1,0,55,1566.6
0,0,1,182,10.5
0,0,0,179,6.7
1,0,0,165,10.3
0,0,0,97,8.9
0,1,0,153,1398.8
0,1,0,173,28.3
1,0,1,161,39.0
0,0,0,177,118.7
0,1,0,140,217.0
0,1,0,89,96.0
0,0,0,167,9.3
0,1,0,192,904.8
0,1,0,190,1951.8
0,1,0,195,560.0
1,0,1,167,12.4
1,0,1,184,18.7
0,1,0,157,2025.2
0,0,0,148,2493.3
0,0,0,70,8.8
1,0,0,179,9.9
0,1,0,161,3250.0
0,1,0,150,1412.4
0,1,0,180,982.3
0,0,0,166,10.3
0,1,0,175,368.8
0,0,0,166,8.6
0,0,1,194,8.8
0,0,1,189,14.5
0,1,0,169,5742.0
0,1,0,223,3732.8
0,1,1,152,390.8
0,1,0,145,1243.7
0,1,0,181,511.4
0,0,1,149,8.9
1,1,1,80,15.3
1,0,0,182,10.8
0,0,0,70,9.1
0,0,0,83,12.3
0,0,0,79,9.6
0,1,0,211,1351.5
1,0,1,160,33.6
